S.No,AppTag,LOB,AuthReq,ImmediateTxf,ClarfierQuestion,NextAction,Onboarding Eligible
1198,policy_flood-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1199,policy_flood-vague,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1200,policy_flood-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1201,policy_flood-vague,21V,Y,N,NA,POLICY_CHANGE,Y
1202,policy_flood-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1203,policy_flood-vague,21SV,Y,N,NA,POLICY_CHANGE,Y
1204,policy_flood-vague,21SM,Y,N,NA,TRANSFER,Y
1205,policy_flood-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1206,policy_golfcart-vague,SHARED_MM_BW,Y,Y,NA,TRANSFER,Y
1207,policy_golfcart-vague,BW_PROD_BW,N,Y,NA,TRANSFER,Y
1208,policy_golfcart-vague,FOREMOST_AGENT_FOREMOST,N,Y,NA,FMST_AGENT_POLICY,Y
1209,policy_golfcart-vague,FARM_PL_FAS,N,Y,NA,TRANSFER,Y
1210,policy_golfcart-vague,SHARED_MM_FARMERSERVICE,Y,Y,NA,TRANSFER,Y
1211,policy_golfcart-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,NA,TRANSFER,Y
1212,policy_golfcart-vague,FARMER_VANITY_VANITY,Y,Y,NA,TRANSFER,Y
1213,policy_golfcart-vague,SHARED_MM_HOMEOWNER,Y,Y,NA,TRANSFER,Y
1214,policy_golfcart-vague,21V,Y,Y,NA,TRANSFER,Y
1215,policy_golfcart-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,NA,TRANSFER,Y
1216,policy_golfcart-vague,21SV,Y,Y,NA,TRANSFER,Y
1217,policy_golfcart-vague,21SM,Y,Y,NA,TRANSFER,Y
1218,policy_golfcart-vague,SHARED_MAIN_MENU_FWS,Y,Y,NA,TRANSFER,Y
1219,policy_homeowners_new-query,SHARED_MM_BW,N,N,NA,AGENT_INFO,Y
1220,policy_homeowners_new-query,BW_PROD_BW,N,N,NA,FS_HOMEOWNER,Y
1221,policy_homeowners_new-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_OTHERPROD,Y
1222,policy_homeowners_new-query,FARM_PL_FAS,N,N,NA,FAS_POLICY_HOME,Y
1223,policy_homeowners_new-query,SHARED_MM_FARMERSERVICE,N,N,NA,FARMER_VAN,Y
1224,policy_homeowners_new-query,FARMER_SALES_FARMER_TRAINING,N,N,NA,FARMER_VAN,Y
1225,policy_homeowners_new-query,FARMER_VANITY_VANITY,N,N,NA,FARMER_VAN,Y
1226,policy_homeowners_new-query,SHARED_MM_HOMEOWNER,N,N,NA,FARMER_VAN,Y
1227,policy_homeowners_new-query,21V,N,N,NA,FARMER_VAN,Y
1228,policy_homeowners_new-query,21_VANITY_FF_AUTO_SERVICE,N,N,NA,21ST_SALES_VANITY_FF,Y
1229,policy_homeowners_new-query,21SV,N,N,NA,FARMER_VAN,Y
1230,policy_homeowners_new-query,21SM,N,N,NA,FARMER_VAN,Y
1231,policy_homeowners_new-query,SHARED_MAIN_MENU_FWS,N,N,NA,Shared_Quotes,Y
1232,policy_homeowners-add,SHARED_MM_BW,Y,N,NA,AGENT_INFO,Y
1233,policy_homeowners-add,BW_PROD_BW,N,N,NA,FS_HOMEOWNER,Y
1234,policy_homeowners-add,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_OTHERPROD,Y
1235,policy_homeowners-add,FARM_PL_FAS,N,N,NA,FAS_POLICY_HOME,Y
1236,policy_homeowners-add,SHARED_MM_FARMERSERVICE,N,N,NA,FS_HOMEOWNER,Y
1237,policy_homeowners-add,FARMER_SALES_FARMER_TRAINING,N,N,NA,FS_HOMEOWNER,Y
1238,policy_homeowners-add,FARMER_VANITY_VANITY,N,N,NA,FS_HOMEOWNER,Y
1239,policy_homeowners-add,SHARED_MM_HOMEOWNER,Y,N,NA,FS_HOMEOWNER,Y
1240,policy_homeowners-add,21V,N,N,NA,21ST_SALES_VANITY_FF,Y
1241,policy_homeowners-add,21_VANITY_FF_AUTO_SERVICE,N,N,NA,21ST_SALES_VANITY_FF,Y
1242,policy_homeowners-add,21SV,N,N,NA,21ST_SALES_VANITY_FF,Y
1243,policy_homeowners-add,21SM,N,N,NA,21ST_SALES_VANITY_FF,Y
1244,policy_homeowners-add,SHARED_MAIN_MENU_FWS,N,N,NA,Shared_Quotes,Y
1245,policy_homeowners-cancel,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1246,policy_homeowners-cancel,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1247,policy_homeowners-cancel,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1248,policy_homeowners-cancel,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
1249,policy_homeowners-cancel,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1250,`,FARMER_SALES_FARMER_TRAINING,Y,N,NA,CANCEL_POLICY,Y
1251,policy_homeowners-cancel,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1252,policy_homeowners-cancel,SHARED_MM_HOMEOWNER,Y,N,NA,TRANSFER,Y
1253,policy_homeowners-cancel,21V,Y,N,NA,TRANSFER,Y
1254,policy_homeowners-cancel,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1255,policy_homeowners-cancel,21SV,Y,N,NA,TRANSFER,Y
1256,policy_homeowners-cancel,21SM,Y,N,NA,TRANSFER,Y
1257,policy_homeowners-cancel,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1258,policy_homeowners-change,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1259,policy_homeowners-change,BW_PROD_BW,N,N,NA,FS_HOMEOWNER,Y
1260,policy_homeowners-change,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_OTHERPROD,Y
1261,policy_homeowners-change,FARM_PL_FAS,N,N,NA,FAS_POLICY_HOME,Y
1262,policy_homeowners-change,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1263,policy_homeowners-change,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1264,policy_homeowners-change,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1265,policy_homeowners-change,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1266,policy_homeowners-change,21V,Y,N,NA,TRANSFER,Y
1267,policy_homeowners-change,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1268,policy_homeowners-change,21SV,Y,N,NA,TRANSFER,Y
1269,policy_homeowners-change,21SM,Y,N,NA,TRANSFER,Y
1270,policy_homeowners-change,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1271,policy_homeowners-renew,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1272,policy_homeowners-renew,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1273,policy_homeowners-renew,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY,Y
1274,policy_homeowners-renew,FARM_PL_FAS,N,N,NA,FAS_POLICY_HOME,Y
1275,policy_homeowners-renew,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1276,policy_homeowners-renew,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1277,policy_homeowners-renew,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1278,policy_homeowners-renew,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1279,policy_homeowners-renew,21V,Y,N,NA,TRANSFER,Y
1280,policy_homeowners-renew,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1281,policy_homeowners-renew,21SV,Y,N,NA,TRANSFER,Y
1282,policy_homeowners-renew,21SM,Y,N,NA,TRANSFER,Y
1283,policy_homeowners-renew,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1284,policy_homeowners-vague,SHARED_MM_BW,Y,N,SNLUXXPAXX339XYwav,TRANSFER,Y
1285,policy_homeowners-vague,BW_PROD_BW,N,N,SNLUXXPAXX339XYwav,BW_POLICY_COLLECTION,Y
1286,policy_homeowners-vague,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX339XYwav,FMST_AGENT_OTHERPROD,Y
1287,policy_homeowners-vague,FARM_PL_FAS,N,N,SNLUXXPAXX339XYwav,FAS_POLICY_HOME,Y
1288,policy_homeowners-vague,SHARED_MM_FARMERSERVICE,Y,N,SNLUXXPAXX339XYwav,TRANSFER,Y
1289,policy_homeowners-vague,FARMER_SALES_FARMER_TRAINING,Y,N,SNLUXXPAXX339XYwav,SHARED_MAIN_MENU,Y
1290,policy_homeowners-vague,FARMER_VANITY_VANITY,Y,N,SNLUXXPAXX339XYwav,TRANSFER,Y
1291,policy_homeowners-vague,SHARED_MM_HOMEOWNER,Y,N,SNLUXXPAXX339XYwav,SHARED_MAIN_MENU,Y
1292,policy_homeowners-vague,21V,Y,N,SNLUXXPAXX339XYwav,TRANSFER,Y
1293,policy_homeowners-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,SNLUXXPAXX339XYwav,TRANSFER,Y
1294,policy_homeowners-vague,21SV,Y,N,SNLUXXPAXX339XYwav,TRANSFER,Y
1295,policy_homeowners-vague,21SM,Y,N,SNLUXXPAXX339XYwav,TRANSFER,Y
1296,policy_homeowners-vague,SHARED_MAIN_MENU_FWS,Y,N,SNLUXXPAXX339XYwav,TRANSFER,Y
1297,policy_homeowners-verify,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1298,policy_homeowners-verify,BW_PROD_BW,N,N,NA,FS_HOMEOWNER,Y
1299,policy_homeowners-verify,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_OTHERPROD,Y
1300,policy_homeowners-verify,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
1301,policy_homeowners-verify,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1302,policy_homeowners-verify,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1303,policy_homeowners-verify,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1304,policy_homeowners-verify,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1305,policy_homeowners-verify,21V,Y,N,NA,TRANSFER,Y
1306,policy_homeowners-verify,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1307,policy_homeowners-verify,21SV,Y,N,NA,TRANSFER,Y
1308,policy_homeowners-verify,21SM,Y,N,NA,TRANSFER,Y
1309,policy_homeowners-verify,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1310,policy_life-query,SHARED_MM_BW,N,N,NA,FNWL_OLD,Y
1311,policy_life-query,BW_PROD_BW,N,N,NA,FNWL_OLD,Y
1312,policy_life-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FNWL_OLD,Y
1313,policy_life-query,FARM_PL_FAS,N,N,NA,FNWL_OLD,Y
1314,policy_life-query,SHARED_MM_FARMERSERVICE,N,N,NA,FNWL_OLD,Y
1315,policy_life-query,FARMER_SALES_FARMER_TRAINING,N,N,NA,FNWL_OLD,Y
1316,policy_life-query,FARMER_VANITY_VANITY,N,N,NA,FNWL_OLD,Y
1317,policy_life-query,SHARED_MM_HOMEOWNER,N,N,NA,FNWL_OLD,Y
1318,policy_life-query,21V,N,N,NA,FNWL_OLD,Y
1319,policy_life-query,21_VANITY_FF_AUTO_SERVICE,N,N,NA,FNWL_OLD,Y
1320,policy_life-query,21SV,N,N,NA,FNWL_OLD,Y
1321,policy_life-query,21SM,N,N,NA,FNWL_OLD,Y
1322,policy_life-query,SHARED_MAIN_MENU_FWS,N,N,NA,FNWL_OLD,Y
1323,policy_mobile_home-vague,SHARED_MM_BW,Y,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1324,policy_mobile_home-vague,BW_PROD_BW,N,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1325,policy_mobile_home-vague,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX340XYwav,FMST_DIRECT_MOBILEHOME,Y
1326,policy_mobile_home-vague,FARM_PL_FAS,N,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1327,policy_mobile_home-vague,SHARED_MM_FARMERSERVICE,Y,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1328,policy_mobile_home-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1329,policy_mobile_home-vague,FARMER_VANITY_VANITY,Y,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1330,policy_mobile_home-vague,SHARED_MM_HOMEOWNER,Y,N,SNLUXXPAXX340XYwav,TRANSFER,Y
1331,policy_mobile_home-vague,21V,Y,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1332,policy_mobile_home-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1333,policy_mobile_home-vague,21SV,Y,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1334,policy_mobile_home-vague,21SM,Y,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1335,policy_mobile_home-vague,SHARED_MAIN_MENU_FWS,Y,Y,SNLUXXPAXX340XYwav,TRANSFER,Y
1336,policy_motorcycle-add_remove_driver,SHARED_MM_BW,Y,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1337,policy_motorcycle-add_remove_driver,BW_PROD_BW,N,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1338,policy_motorcycle-add_remove_driver,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX341XYwav,FMST_AGENT_POLICY,Y
1339,policy_motorcycle-add_remove_driver,FARM_PL_FAS,N,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1340,policy_motorcycle-add_remove_driver,SHARED_MM_FARMERSERVICE,Y,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1341,policy_motorcycle-add_remove_driver,FARMER_SALES_FARMER_TRAINING,Y,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1342,policy_motorcycle-add_remove_driver,FARMER_VANITY_VANITY,Y,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1343,policy_motorcycle-add_remove_driver,SHARED_MM_HOMEOWNER,Y,N,SNLUXXPAXX341XYwav,TRANSFER,Y
1344,policy_motorcycle-add_remove_driver,21V,Y,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1345,policy_motorcycle-add_remove_driver,21_VANITY_FF_AUTO_SERVICE,Y,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1346,policy_motorcycle-add_remove_driver,21SV,Y,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1347,policy_motorcycle-add_remove_driver,21SM,Y,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1348,policy_motorcycle-add_remove_driver,SHARED_MAIN_MENU_FWS,Y,Y,SNLUXXPAXX341XYwav,TRANSFER,Y
1349,policy_motorcycle-vague,SHARED_MM_BW,Y,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1350,policy_motorcycle-vague,BW_PROD_BW,N,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1351,policy_motorcycle-vague,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX342XYwav,FMST_AGENT_POLICY,Y
1352,policy_motorcycle-vague,FARM_PL_FAS,N,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1353,policy_motorcycle-vague,SHARED_MM_FARMERSERVICE,Y,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1354,policy_motorcycle-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1355,policy_motorcycle-vague,FARMER_VANITY_VANITY,Y,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1356,policy_motorcycle-vague,SHARED_MM_HOMEOWNER,Y,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1357,policy_motorcycle-vague,21V,Y,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1358,policy_motorcycle-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1359,policy_motorcycle-vague,21SV,Y,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1360,policy_motorcycle-vague,21SM,Y,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1361,policy_motorcycle-vague,SHARED_MAIN_MENU_FWS,Y,Y,SNLUXXPAXX342XYwav,TRANSFER,Y
1362,policy_new-query,SHARED_MM_BW,N,N,SNLUXXPAXX343XYwav,Shared_Quotes,Y
1363,policy_new-query,BW_PROD_BW,N,N,SNLUXXPAXX343XYwav,BW_POLICY_COLLECTION,Y
1364,policy_new-query,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX343XYwav,FMST_AGENT_MM,Y
1365,policy_new-query,FARM_PL_FAS,N,N,SNLUXXPAXX343XYwav,FAS_PL_MAINMENU,Y
1366,policy_new-query,SHARED_MM_FARMERSERVICE,N,N,SNLUXXPAXX343XYwav,FARMER_VAN,Y
1367,policy_new-query,FARMER_SALES_FARMER_TRAINING,N,N,SNLUXXPAXX343XYwav,FARMER_VAN,Y
1368,policy_new-query,FARMER_VANITY_VANITY,N,N,SNLUXXPAXX343XYwav,FARMER_VAN,Y
1369,policy_new-query,SHARED_MM_HOMEOWNER,N,N,SNLUXXPAXX343XYwav,FARMER_VAN,Y
1370,policy_new-query,21V,N,N,SNLUXXPAXX343XYwav,Shared_Quotes,Y
1371,policy_new-query,21_VANITY_FF_AUTO_SERVICE,N,N,SNLUXXPAXX343XYwav,Shared_Quotes,Y
1372,policy_new-query,21SV,N,N,SNLUXXPAXX343XYwav,Shared_Quotes,Y
1373,policy_new-query,21SM,N,N,SNLUXXPAXX343XYwav,Shared_Quotes,Y
1374,policy_new-query,SHARED_MAIN_MENU_FWS,N,N,SNLUXXPAXX343XYwav,Shared_Quotes,Y
1375,policy_number-query,SHARED_MM_BW,N,N,NA,TRANSFER,Y
1376,policy_number-query,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1377,policy_number-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_MM,Y
1378,policy_number-query,FARM_PL_FAS,N,N,NA,FAS_PL_MAINMENU,Y
1379,policy_number-query,SHARED_MM_FARMERSERVICE,N,N,NA,TRANSFER,Y
1380,policy_number-query,FARMER_SALES_FARMER_TRAINING,N,N,NA,POLICY_CHANGE,Y
1381,policy_number-query,FARMER_VANITY_VANITY,N,N,NA,TRANSFER,Y
1382,policy_number-query,SHARED_MM_HOMEOWNER,N,N,NA,POLICY_CHANGE,Y
1383,policy_number-query,21V,N,N,NA,TRANSFER,Y
1384,policy_number-query,21_VANITY_FF_AUTO_SERVICE,N,N,NA,TRANSFER,Y
1385,policy_number-query,21SV,N,N,NA,TRANSFER,Y
1386,policy_number-query,21SM,N,N,NA,TRANSFER,Y
1387,policy_number-query,SHARED_MAIN_MENU_FWS,N,N,NA,TRANSFER,Y
1388,policy_offroad-vague,SHARED_MM_BW,Y,N,NA,POLICY_ASST,Y
1389,policy_offroad-vague,BW_PROD_BW,N,N,NA,FMST_AGENTCALLER,Y
1390,policy_offroad-vague,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_OTHERPROD,Y
1391,policy_offroad-vague,FARM_PL_FAS,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1392,policy_offroad-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_ASST,Y
1393,policy_offroad-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_ASST,Y
1394,policy_offroad-vague,FARMER_VANITY_VANITY,Y,N,NA,POLICY_ASST,Y
1395,policy_offroad-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_ASST,Y
1396,policy_offroad-vague,21V,Y,N,NA,POLICY_ASST,Y
1397,policy_offroad-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_ASST,Y
1398,policy_offroad-vague,21SV,Y,N,NA,POLICY_ASST,Y
1399,policy_offroad-vague,21SM,Y,N,NA,POLICY_ASST,Y
1400,policy_offroad-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_ASST,Y
1401,policy_out_of_household-query,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1402,policy_out_of_household-query,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1403,policy_out_of_household-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_MM,Y
1404,policy_out_of_household-query,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
1405,policy_out_of_household-query,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1406,policy_out_of_household-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1407,policy_out_of_household-query,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1408,policy_out_of_household-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1409,policy_out_of_household-query,21V,Y,N,NA,TRANSFER,Y
1410,policy_out_of_household-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1411,policy_out_of_household-query,21SV,Y,N,NA,TRANSFER,Y
1412,policy_out_of_household-query,21SM,Y,N,NA,TRANSFER,Y
1413,policy_out_of_household-query,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1414,policy_pet-vague,SHARED_MM_BW,Y,Y,NA,TRANSFER,Y
1415,policy_pet-vague,BW_PROD_BW,N,Y,NA,TRANSFER,Y
1416,policy_pet-vague,FOREMOST_AGENT_FOREMOST,N,Y,NA,TRANSFER,Y
1417,policy_pet-vague,FARM_PL_FAS,N,Y,NA,TRANSFER,Y
1418,policy_pet-vague,SHARED_MM_FARMERSERVICE,Y,Y,NA,TRANSFER,Y
1419,policy_pet-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,NA,TRANSFER,Y
1420,policy_pet-vague,FARMER_VANITY_VANITY,Y,Y,NA,TRANSFER,Y
1421,policy_pet-vague,SHARED_MM_HOMEOWNER,Y,N,NA,TRANSFER,Y
1422,policy_pet-vague,21V,Y,Y,NA,TRANSFER,Y
1423,policy_pet-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,NA,TRANSFER,Y
1424,policy_pet-vague,21SV,Y,Y,NA,TRANSFER,Y
1425,policy_pet-vague,21SM,Y,Y,NA,TRANSFER,Y
1426,policy_pet-vague,SHARED_MAIN_MENU_FWS,Y,Y,NA,TRANSFER,Y
1427,policy_proof_auto-get,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1428,policy_proof_auto-get,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1429,policy_proof_auto-get,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1430,policy_proof_auto-get,FARM_PL_FAS,N,N,NA,FAS_POLICY_AUTO,Y
1431,policy_proof_auto-get,SHARED_MM_FARMERSERVICE,Y,N,NA,SHARED_MAIN_MENU_CARD,Y
1432,policy_proof_auto-get,FARMER_SALES_FARMER_TRAINING,Y,N,NA,SHARED_MAIN_MENU_CARD,Y
1433,policy_proof_auto-get,FARMER_VANITY_VANITY,Y,N,NA,SHARED_MAIN_MENU_CARD,Y
1434,policy_proof_auto-get,SHARED_MM_HOMEOWNER,Y,N,NA,SHARED_MAIN_MENU_CARD,Y
1435,policy_proof_auto-get,21V,Y,N,NA,SHARED_MAIN_MENU_CARD,Y
1436,policy_proof_auto-get,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,SHARED_MAIN_MENU_CARD,Y
1437,policy_proof_auto-get,21SV,Y,N,NA,SHARED_MAIN_MENU_CARD,Y
1438,policy_proof_auto-get,21SM,Y,N,NA,SHARED_MAIN_MENU_CARD,Y
1439,policy_proof_auto-get,SHARED_MAIN_MENU_FWS,Y,N,NA,SHARED_MAIN_MENU_CARD,Y
1440,policy_proof_homeowners-get,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1441,policy_proof_homeowners-get,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1442,policy_proof_homeowners-get,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_OTHERPROD,Y
1443,policy_proof_homeowners-get,FARM_PL_FAS,N,,Y,FAS_POLICY_AUTO,Y
1444,policy_proof_homeowners-get,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1445,policy_proof_homeowners-get,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1446,policy_proof_homeowners-get,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1447,policy_proof_homeowners-get,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1448,policy_proof_homeowners-get,21V,Y,N,NA,TRANSFER,Y
1449,policy_proof_homeowners-get,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1450,policy_proof_homeowners-get,21SV,Y,N,NA,TRANSFER,Y
1451,policy_proof_homeowners-get,21SM,Y,N,NA,TRANSFER,Y
1452,policy_proof_homeowners-get,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1453,policy_proof-get,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1454,policy_proof-get,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1455,policy_proof-get,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1456,policy_proof-get,FARM_PL_FAS,N,N,NA,FAS_POLICY_MAINMENU,Y
1457,policy_proof-get,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1458,policy_proof-get,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1459,policy_proof-get,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1460,policy_proof-get,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1461,policy_proof-get,21V,Y,N,NA,TRANSFER,Y
1462,policy_proof-get,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1463,policy_proof-get,21SV,Y,N,NA,TRANSFER,Y
1464,policy_proof-get,21SM,Y,N,NA,TRANSFER,Y
1465,policy_proof-get,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1466,policy_renters-vague,SHARED_MM_BW,Y,N,SNLUXXPAXX344XYwav,TRANSFER,Y
1467,policy_renters-vague,BW_PROD_BW,N,N,SNLUXXPAXX344XYwav,BW_POLICY_COLLECTION,Y
1468,policy_renters-vague,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX344XYwav,FMST_AGENT_OTHERPROD,Y
1469,policy_renters-vague,FARM_PL_FAS,N,N,SNLUXXPAXX344XYwav,FAS_POLICY_HOME,Y
1470,policy_renters-vague,SHARED_MM_FARMERSERVICE,Y,N,SNLUXXPAXX344XYwav,TRANSFER,Y
1471,policy_renters-vague,FARMER_SALES_FARMER_TRAINING,Y,N,SNLUXXPAXX344XYwav,POLICY_CHANGE,Y
1472,policy_renters-vague,FARMER_VANITY_VANITY,Y,N,SNLUXXPAXX344XYwav,TRANSFER,Y
